"","age","income","gender","race","price","ydum"
"10582","(60,90]","(0,1e+03]","Female","White",40,0
"10583","(30,40]","(0,1e+03]","Female","White",40,0
"10584","(30,40]","(0,1e+03]","Male","Black",40,0
"10585","(25,30]","(2e+03,4e+03]","Female","Hispanic",40,0
"10586","(60,90]","(1e+03,2e+03]","Female","White",40,1
"10587","(30,40]","(1e+03,2e+03]","Female","Black",40,0
"10588","(0,25]","(1e+04,3e+04]","Male","White",40,0
"10589","(30,40]","(0,1e+03]","Male","Black",40,0
"10590","(60,90]","(6e+03,1e+04]","Female","White",40,1
"10591","(30,40]","(0,1e+03]","Male","Hispanic",40,0
"10592","(0,25]","(0,1e+03]","Female","Hispanic",40,0
"10593","(40,50]","(0,1e+03]","Female","White",40,0
"10594","(60,90]","(1e+04,3e+04]","Male","Black",40,0
"10595","(60,90]","(4e+03,6e+03]","Female","Hispanic",40,0
"10596","(25,30]","(1e+03,2e+03]","Male","Black",40,1
"10597","(60,90]","(4e+03,6e+03]","Female","Hispanic",40,0
"10598","(40,50]","(4e+03,6e+03]","Female","Black",40,0
"10599","(60,90]","(2e+03,4e+03]","Male","Hispanic",40,0
"10600","(30,40]","(1e+04,3e+04]","Female","White",40,1
"10601","(25,30]","(0,1e+03]","Female","Black",40,0
"10602","(40,50]","(1e+03,2e+03]","Male","Hispanic",40,0
"10603","(60,90]","(0,1e+03]","Female","Hispanic",40,0
"10604","(30,40]","(0,1e+03]","Male","Black",40,0
"10605","(40,50]","(4e+03,6e+03]","Female","Hispanic",40,0
"10606","(40,50]","(6e+03,1e+04]","Female","Hispanic",40,0
"10607","(50,60]","(1e+03,2e+03]","Female","Black",40,1
"10608","(60,90]","(0,1e+03]","Male","White",40,0
"10609","(30,40]","(1e+03,2e+03]","Female","White",40,1
"10610","(40,50]","(0,1e+03]","Male","Black",40,0
"10611","(30,40]","(1e+04,3e+04]","Female","White",40,1
"10612","(25,30]","(2e+03,4e+03]","Female","White",40,1
"10613","(40,50]","(0,1e+03]","Female","Hispanic",40,0
"10614","(60,90]","(2e+03,4e+03]","Female","Hispanic",40,0
"10615","(0,25]","(1e+04,3e+04]","Female","Black",40,0
"10616","(60,90]","(0,1e+03]","Male","Hispanic",40,0
"10617","(50,60]","(0,1e+03]","Female","Black",40,0
"10618","(50,60]","(6e+03,1e+04]","Male","Hispanic",40,0
"10619","(30,40]","(0,1e+03]","Male","White",40,0
"10620","(60,90]","(0,1e+03]","Male","White",40,0
"10621","(25,30]","(1e+03,2e+03]","Female","Black",40,1
"10622","(60,90]","(0,1e+03]","Female","Black",40,0
"10623","(60,90]","(2e+03,4e+03]","Female","Black",40,0
"10624","(0,25]","(2e+03,4e+03]","Female","Black",40,0
"10625","(50,60]","(1e+03,2e+03]","Female","Black",40,1
"10626","(50,60]","(0,1e+03]","Female","Black",40,0
"10627","(30,40]","(0,1e+03]","Female","Black",40,0
"10628","(60,90]","(1e+03,2e+03]","Female","Hispanic",40,0
"10629","(50,60]","(1e+03,2e+03]","Female","Black",40,1
"10630","(40,50]","(0,1e+03]","Female","Black",40,0
"10631","(40,50]","(0,1e+03]","Female","Hispanic",40,0
"10632","(40,50]","(1e+04,3e+04]","Female","White",40,1
"10633","(60,90]","(0,1e+03]","Female","Hispanic",40,0
"10634","(60,90]","(1e+04,3e+04]","Female","Black",40,0
"10635","(40,50]","(4e+03,6e+03]","Female","Black",40,0
"10636","(40,50]","(1e+04,3e+04]","Male","White",40,1
"10637","(50,60]","(1e+03,2e+03]","Male","Hispanic",40,1
"10638","(40,50]","(1e+04,3e+04]","Male","White",40,1
"10639","(60,90]","(6e+03,1e+04]","Male","White",40,0
"10640","(0,25]","(0,1e+03]","Male","Black",40,0
"10641","(0,25]","(4e+03,6e+03]","Male","White",40,0
"10642","(50,60]","(1e+04,3e+04]","Female","White",40,1
"10643","(50,60]","(6e+03,1e+04]","Male","Hispanic",40,0
"10644","(50,60]","(4e+03,6e+03]","Male","Hispanic",40,0
"10645","(0,25]","(6e+03,1e+04]","Female","Hispanic",40,0
"10646","(40,50]","(0,1e+03]","Male","White",40,0
"10647","(60,90]","(0,1e+03]","Female","White",40,0
"10648","(25,30]","(0,1e+03]","Female","White",40,1
"10649","(0,25]","(1e+03,2e+03]","Female","White",40,1
"10650","(40,50]","(1e+04,3e+04]","Male","White",40,1
"10651","(40,50]","(1e+04,3e+04]","Female","Black",40,0
"10652","(40,50]","(2e+03,4e+03]","Female","White",40,0
"10653","(60,90]","(0,1e+03]","Male","White",40,0
"10654","(40,50]","(2e+03,4e+03]","Female","Hispanic",40,0
"10655","(50,60]","(4e+03,6e+03]","Male","Black",40,0
"10656","(50,60]","(1e+04,3e+04]","Male","White",40,1
"10657","(60,90]","(2e+03,4e+03]","Male","White",40,0
"10658","(60,90]","(0,1e+03]","Female","Black",40,0
"10659","(0,25]","(4e+03,6e+03]","Female","Black",40,0
"10660","(40,50]","(6e+03,1e+04]","Female","Hispanic",40,0
"10661","(0,25]","(1e+03,2e+03]","Female","Hispanic",40,0
"10662","(50,60]","(0,1e+03]","Male","Black",40,0
"10663","(60,90]","(0,1e+03]","Male","Hispanic",40,0
"10664","(40,50]","(0,1e+03]","Female","White",40,0
"10665","(40,50]","(2e+03,4e+03]","Female","Black",40,0
"10666","(25,30]","(2e+03,4e+03]","Female","White",40,1
"10667","(50,60]","(2e+03,4e+03]","Female","Black",40,0
"10668","(30,40]","(1e+04,3e+04]","Male","White",40,1
"10669","(60,90]","(1e+03,2e+03]","Male","White",40,1
"10670","(30,40]","(0,1e+03]","Female","Hispanic",40,0
"10671","(40,50]","(1e+03,2e+03]","Male","Black",40,0
"10672","(40,50]","(0,1e+03]","Male","White",40,0
"10673","(60,90]","(4e+03,6e+03]","Female","Black",40,0
"10674","(60,90]","(4e+03,6e+03]","Male","White",40,0
"10675","(0,25]","(0,1e+03]","Female","Black",40,0
"10676","(0,25]","(0,1e+03]","Male","Black",40,0
"10677","(60,90]","(1e+04,3e+04]","Female","Hispanic",40,0
"10678","(40,50]","(0,1e+03]","Female","Black",40,0
"10679","(25,30]","(1e+04,3e+04]","Male","Hispanic",40,0
"10680","(0,25]","(4e+03,6e+03]","Female","Hispanic",40,0
"10681","(60,90]","(1e+04,3e+04]","Male","White",40,1
"10682","(30,40]","(6e+03,1e+04]","Female","Hispanic",40,0
"10683","(30,40]","(0,1e+03]","Male","White",40,0
"10684","(0,25]","(0,1e+03]","Male","White",40,0
"10685","(60,90]","(0,1e+03]","Male","Hispanic",40,0
"10686","(40,50]","(1e+04,3e+04]","Male","White",40,1
"10687","(30,40]","(2e+03,4e+03]","Female","Hispanic",40,0
"10688","(60,90]","(0,1e+03]","Male","White",40,0
"10689","(25,30]","(6e+03,1e+04]","Female","Black",40,0
"10690","(40,50]","(6e+03,1e+04]","Female","White",40,0
"10691","(40,50]","(6e+03,1e+04]","Female","White",40,0
"10692","(40,50]","(2e+03,4e+03]","Female","Black",40,0
"10693","(0,25]","(0,1e+03]","Male","White",40,0
"10694","(30,40]","(1e+04,3e+04]","Female","Hispanic",40,0
"10695","(30,40]","(0,1e+03]","Female","White",40,0
"10696","(30,40]","(6e+03,1e+04]","Female","White",40,0
"10697","(0,25]","(2e+03,4e+03]","Male","Hispanic",40,0
"10698","(60,90]","(2e+03,4e+03]","Female","Hispanic",40,0
"10699","(50,60]","(4e+03,6e+03]","Female","White",40,0
"10700","(40,50]","(1e+03,2e+03]","Female","Hispanic",40,0
"10701","(60,90]","(6e+03,1e+04]","Female","Black",40,0
"10702","(25,30]","(1e+04,3e+04]","Male","White",40,1
"10703","(30,40]","(6e+03,1e+04]","Female","Black",40,0
"10704","(30,40]","(1e+03,2e+03]","Male","White",40,1
"10705","(40,50]","(0,1e+03]","Male","Hispanic",40,0
"10706","(60,90]","(4e+03,6e+03]","Male","Hispanic",40,0
"10707","(40,50]","(0,1e+03]","Female","Black",40,0
"10708","(30,40]","(0,1e+03]","Male","Black",40,0
"10709","(30,40]","(0,1e+03]","Female","Black",40,0
"10710","(60,90]","(2e+03,4e+03]","Female","White",40,1
"10711","(40,50]","(4e+03,6e+03]","Female","Hispanic",40,0
"10712","(60,90]","(0,1e+03]","Female","Hispanic",40,0
"10713","(60,90]","(6e+03,1e+04]","Male","White",40,0
"10714","(25,30]","(6e+03,1e+04]","Male","Black",40,0
"10715","(30,40]","(2e+03,4e+03]","Female","White",40,0
"10716","(40,50]","(1e+04,3e+04]","Male","White",40,1
"10717","(60,90]","(0,1e+03]","Male","Black",40,0
"10718","(25,30]","(0,1e+03]","Male","Black",40,0
"10719","(50,60]","(1e+04,3e+04]","Male","White",40,1
"10720","(0,25]","(1e+04,3e+04]","Female","White",40,0
"10721","(50,60]","(0,1e+03]","Female","Black",40,0
"10722","(60,90]","(1e+03,2e+03]","Male","Black",40,0
"10723","(30,40]","(1e+04,3e+04]","Male","Hispanic",40,0
"10724","(25,30]","(0,1e+03]","Male","Black",40,0
"10725","(40,50]","(4e+03,6e+03]","Female","White",40,0
"10726","(60,90]","(2e+03,4e+03]","Male","White",40,0
"10727","(50,60]","(1e+04,3e+04]","Male","Hispanic",40,0
"10728","(50,60]","(4e+03,6e+03]","Female","Black",40,0
"10729","(25,30]","(2e+03,4e+03]","Female","Hispanic",40,0
"10730","(60,90]","(0,1e+03]","Female","Hispanic",40,0
"10731","(60,90]","(1e+03,2e+03]","Male","Hispanic",40,0
"10732","(30,40]","(1e+03,2e+03]","Female","Hispanic",40,0
"10733","(30,40]","(0,1e+03]","Male","White",40,0
"10734","(50,60]","(6e+03,1e+04]","Female","Black",40,0
"10735","(30,40]","(0,1e+03]","Male","Hispanic",40,0
"10736","(60,90]","(2e+03,4e+03]","Female","Black",40,0
"10737","(30,40]","(1e+03,2e+03]","Female","Hispanic",40,0
"10738","(50,60]","(2e+03,4e+03]","Female","White",40,1
"10739","(50,60]","(2e+03,4e+03]","Male","Black",40,0
"10740","(60,90]","(0,1e+03]","Female","White",40,0
"10741","(50,60]","(1e+03,2e+03]","Female","White",40,1
"10742","(60,90]","(0,1e+03]","Male","Hispanic",40,0
"10743","(30,40]","(1e+03,2e+03]","Male","White",40,1
"10744","(0,25]","(4e+03,6e+03]","Male","White",40,0
"10745","(30,40]","(2e+03,4e+03]","Female","Hispanic",40,0
"10746","(40,50]","(0,1e+03]","Female","White",40,0
"10747","(50,60]","(0,1e+03]","Female","Black",40,0
"10748","(40,50]","(0,1e+03]","Female","Black",40,0
"10749","(60,90]","(0,1e+03]","Male","White",40,0
"10750","(0,25]","(4e+03,6e+03]","Female","White",40,0
"10751","(60,90]","(0,1e+03]","Male","White",40,0
"10752","(50,60]","(1e+04,3e+04]","Female","Black",40,0
"10753","(50,60]","(6e+03,1e+04]","Male","Hispanic",40,0
"10754","(50,60]","(1e+04,3e+04]","Male","Black",40,0
"10755","(25,30]","(1e+03,2e+03]","Male","Hispanic",40,1
"10756","(0,25]","(0,1e+03]","Female","White",40,0
"10757","(60,90]","(1e+03,2e+03]","Male","Black",40,0
"10758","(50,60]","(0,1e+03]","Female","White",40,1
"10759","(0,25]","(0,1e+03]","Male","Black",40,0
"10760","(50,60]","(0,1e+03]","Male","Hispanic",40,0
"10761","(30,40]","(1e+03,2e+03]","Female","White",40,1
"10762","(0,25]","(4e+03,6e+03]","Male","Hispanic",40,0
"10763","(25,30]","(0,1e+03]","Male","Hispanic",40,0
"10764","(60,90]","(1e+03,2e+03]","Female","Hispanic",40,0
"10765","(0,25]","(0,1e+03]","Male","Black",40,0
"10766","(40,50]","(2e+03,4e+03]","Male","White",40,0
"10767","(0,25]","(0,1e+03]","Male","Black",40,0
"10768","(25,30]","(6e+03,1e+04]","Male","White",40,1
"10769","(60,90]","(6e+03,1e+04]","Male","White",40,0
"10770","(0,25]","(0,1e+03]","Female","Hispanic",40,0
"10771","(30,40]","(2e+03,4e+03]","Male","White",40,0
"10772","(60,90]","(2e+03,4e+03]","Male","White",40,0
"10773","(50,60]","(0,1e+03]","Female","Hispanic",40,0
"10774","(0,25]","(4e+03,6e+03]","Male","Hispanic",40,0
"10775","(30,40]","(1e+04,3e+04]","Female","White",40,1
"10776","(0,25]","(1e+04,3e+04]","Female","Black",40,0
"10777","(40,50]","(4e+03,6e+03]","Female","Black",40,0
"10778","(0,25]","(0,1e+03]","Female","Black",40,0
"10779","(30,40]","(6e+03,1e+04]","Female","Hispanic",40,0
"10780","(60,90]","(0,1e+03]","Male","Black",40,0
"10781","(60,90]","(1e+03,2e+03]","Female","White",40,1
"10782","(30,40]","(0,1e+03]","Male","Black",40,0
"10783","(30,40]","(0,1e+03]","Female","Black",40,0
"10784","(40,50]","(0,1e+03]","Female","Hispanic",40,0
"10785","(50,60]","(1e+03,2e+03]","Female","Black",40,1
"10786","(25,30]","(6e+03,1e+04]","Male","Hispanic",40,0
"10787","(60,90]","(2e+03,4e+03]","Female","Black",40,0
"10788","(0,25]","(0,1e+03]","Female","Black",40,0
"10789","(60,90]","(6e+03,1e+04]","Female","White",40,1
"10790","(60,90]","(1e+03,2e+03]","Male","White",40,1
"10791","(0,25]","(1e+04,3e+04]","Male","Hispanic",40,0
"10792","(0,25]","(6e+03,1e+04]","Male","Black",40,0
"10793","(40,50]","(0,1e+03]","Female","Hispanic",40,0
"10794","(0,25]","(0,1e+03]","Male","Hispanic",40,0
"10795","(60,90]","(0,1e+03]","Female","Black",40,0
"10796","(50,60]","(1e+04,3e+04]","Female","White",40,1
"10797","(30,40]","(2e+03,4e+03]","Male","White",40,0
"10798","(0,25]","(1e+04,3e+04]","Female","Hispanic",40,0
"10799","(60,90]","(1e+04,3e+04]","Female","Hispanic",40,0
"10800","(60,90]","(2e+03,4e+03]","Female","Black",40,0
"10801","(60,90]","(0,1e+03]","Male","Black",40,0
"10802","(25,30]","(4e+03,6e+03]","Male","Black",40,0
"10803","(60,90]","(1e+04,3e+04]","Male","Hispanic",40,0
"10804","(40,50]","(1e+04,3e+04]","Female","White",40,1
"10805","(30,40]","(1e+03,2e+03]","Female","White",40,1
"10806","(30,40]","(4e+03,6e+03]","Female","White",40,0
"10807","(30,40]","(0,1e+03]","Male","Black",40,0
"10808","(60,90]","(1e+03,2e+03]","Female","Black",40,0
"10809","(60,90]","(0,1e+03]","Female","White",40,0
"10810","(60,90]","(4e+03,6e+03]","Female","White",40,0
"10811","(50,60]","(1e+03,2e+03]","Female","Black",40,1
"10812","(30,40]","(4e+03,6e+03]","Female","Hispanic",40,0
"10813","(50,60]","(1e+04,3e+04]","Male","Hispanic",40,0
"10814","(60,90]","(0,1e+03]","Female","Black",40,0
"10815","(50,60]","(2e+03,4e+03]","Female","Black",40,0
"10816","(25,30]","(6e+03,1e+04]","Female","Hispanic",40,0
"10817","(60,90]","(4e+03,6e+03]","Female","White",40,0
"10818","(50,60]","(1e+04,3e+04]","Female","White",40,1
"10819","(60,90]","(6e+03,1e+04]","Male","Black",40,0
"10820","(40,50]","(1e+04,3e+04]","Female","White",40,1
"10821","(30,40]","(1e+04,3e+04]","Male","Black",40,0
"10822","(60,90]","(2e+03,4e+03]","Female","Hispanic",40,0
"10823","(40,50]","(6e+03,1e+04]","Male","Black",40,0
"10824","(60,90]","(2e+03,4e+03]","Female","Black",40,0
"10825","(50,60]","(0,1e+03]","Male","White",40,1
"10826","(30,40]","(1e+03,2e+03]","Female","Hispanic",40,0
"10827","(30,40]","(0,1e+03]","Male","Hispanic",40,0
"10828","(60,90]","(2e+03,4e+03]","Female","Black",40,0
"10829","(50,60]","(0,1e+03]","Female","White",40,1
"10830","(25,30]","(4e+03,6e+03]","Female","Hispanic",40,0
"10831","(40,50]","(0,1e+03]","Female","Hispanic",40,0
"10832","(0,25]","(0,1e+03]","Male","Hispanic",40,0
"10833","(60,90]","(1e+04,3e+04]","Female","Hispanic",40,0
"10834","(30,40]","(1e+04,3e+04]","Female","White",40,1
"10835","(60,90]","(0,1e+03]","Female","White",40,0
"10836","(25,30]","(2e+03,4e+03]","Female","White",40,1
"10837","(0,25]","(2e+03,4e+03]","Male","White",40,0
"10838","(50,60]","(2e+03,4e+03]","Male","Black",40,0
"10839","(0,25]","(1e+04,3e+04]","Male","White",40,0
"10840","(30,40]","(6e+03,1e+04]","Female","Black",40,0
"10841","(0,25]","(0,1e+03]","Female","Black",40,0
"10842","(60,90]","(0,1e+03]","Male","White",40,0
"10843","(30,40]","(1e+03,2e+03]","Female","Hispanic",40,0
"10844","(0,25]","(1e+03,2e+03]","Male","White",40,1
"10845","(40,50]","(2e+03,4e+03]","Male","Hispanic",40,0
"10846","(0,25]","(6e+03,1e+04]","Male","Black",40,0
"10847","(0,25]","(2e+03,4e+03]","Female","White",40,0
"10848","(60,90]","(1e+03,2e+03]","Male","Black",40,0
"10849","(60,90]","(0,1e+03]","Female","Black",40,0
"10850","(40,50]","(1e+03,2e+03]","Male","White",40,1
"10851","(40,50]","(6e+03,1e+04]","Male","White",40,0
"10852","(50,60]","(0,1e+03]","Female","Black",40,0
"10853","(0,25]","(4e+03,6e+03]","Male","White",40,0
"10854","(0,25]","(6e+03,1e+04]","Female","Hispanic",40,0
"10855","(40,50]","(1e+03,2e+03]","Female","White",40,1
"10856","(25,30]","(0,1e+03]","Female","White",40,1
"10857","(60,90]","(0,1e+03]","Female","Hispanic",40,0
"10858","(30,40]","(1e+03,2e+03]","Female","Black",40,0
"10859","(60,90]","(4e+03,6e+03]","Female","Hispanic",40,0
"10860","(50,60]","(1e+03,2e+03]","Male","Hispanic",40,1
"10861","(30,40]","(1e+04,3e+04]","Male","White",40,1
"10862","(30,40]","(0,1e+03]","Male","Black",40,0
"10863","(60,90]","(1e+04,3e+04]","Male","Hispanic",40,0
"10864","(0,25]","(2e+03,4e+03]","Female","Hispanic",40,0
"10865","(25,30]","(6e+03,1e+04]","Female","Hispanic",40,0
"10866","(0,25]","(1e+03,2e+03]","Male","Black",40,0
"10867","(40,50]","(0,1e+03]","Female","White",40,0
"10868","(30,40]","(1e+03,2e+03]","Female","Black",40,0
"10869","(30,40]","(0,1e+03]","Male","Hispanic",40,0
"10870","(0,25]","(0,1e+03]","Male","White",40,0
"10871","(30,40]","(0,1e+03]","Female","Hispanic",40,0
"10872","(30,40]","(0,1e+03]","Male","Hispanic",40,0
"10873","(60,90]","(0,1e+03]","Female","Black",40,0
"10874","(25,30]","(0,1e+03]","Female","Black",40,0
"10875","(0,25]","(6e+03,1e+04]","Male","Hispanic",40,0
"10876","(40,50]","(1e+03,2e+03]","Male","Black",40,0
"10877","(30,40]","(2e+03,4e+03]","Female","Hispanic",40,0
"10878","(60,90]","(0,1e+03]","Female","Black",40,0
"10879","(40,50]","(0,1e+03]","Female","Hispanic",40,0
"10880","(40,50]","(0,1e+03]","Female","Hispanic",40,0
"10881","(40,50]","(0,1e+03]","Female","Black",40,0
"10882","(30,40]","(1e+04,3e+04]","Female","Black",40,0
"10883","(0,25]","(1e+03,2e+03]","Female","White",40,1
"10884","(30,40]","(6e+03,1e+04]","Female","Black",40,0
"10885","(50,60]","(2e+03,4e+03]","Male","White",40,1
"10886","(40,50]","(0,1e+03]","Female","White",40,0
"10887","(25,30]","(0,1e+03]","Male","Black",40,0
"10888","(25,30]","(1e+03,2e+03]","Female","Black",40,1
"10889","(60,90]","(0,1e+03]","Female","White",40,0
"10890","(60,90]","(6e+03,1e+04]","Male","White",40,0
"10891","(40,50]","(1e+03,2e+03]","Male","Black",40,0
"10892","(30,40]","(2e+03,4e+03]","Female","Black",40,0
"10893","(0,25]","(1e+04,3e+04]","Female","Hispanic",40,0
"10894","(40,50]","(0,1e+03]","Female","Hispanic",40,0
"10895","(60,90]","(0,1e+03]","Female","White",40,0
"10896","(40,50]","(2e+03,4e+03]","Female","Hispanic",40,0
"10897","(60,90]","(0,1e+03]","Female","White",40,0
"10898","(30,40]","(0,1e+03]","Male","White",40,0
"10899","(50,60]","(0,1e+03]","Female","White",40,1
"10900","(50,60]","(0,1e+03]","Female","Hispanic",40,0
"10901","(30,40]","(2e+03,4e+03]","Female","Black",40,0
"10902","(25,30]","(0,1e+03]","Male","Hispanic",40,0
"10903","(50,60]","(2e+03,4e+03]","Male","Hispanic",40,0
"10904","(60,90]","(4e+03,6e+03]","Female","Hispanic",40,0
"10905","(30,40]","(0,1e+03]","Male","White",40,0
"10906","(0,25]","(4e+03,6e+03]","Female","Hispanic",40,0
"10907","(60,90]","(0,1e+03]","Male","Black",40,0
"10908","(40,50]","(2e+03,4e+03]","Female","White",40,0
"10909","(40,50]","(0,1e+03]","Female","Hispanic",40,0
"10910","(40,50]","(0,1e+03]","Female","Hispanic",40,0
"10911","(60,90]","(0,1e+03]","Male","Black",40,0
"10912","(60,90]","(2e+03,4e+03]","Female","White",40,1
"10913","(50,60]","(1e+03,2e+03]","Male","White",40,1
"10914","(0,25]","(2e+03,4e+03]","Female","White",40,0
"10915","(0,25]","(1e+04,3e+04]","Female","White",40,0
"10916","(30,40]","(2e+03,4e+03]","Male","Black",40,0
"10917","(30,40]","(0,1e+03]","Male","Black",40,0
"10918","(60,90]","(6e+03,1e+04]","Female","Black",40,0
"10919","(0,25]","(2e+03,4e+03]","Female","Black",40,0
"10920","(25,30]","(0,1e+03]","Female","White",40,1
"10921","(40,50]","(0,1e+03]","Female","Hispanic",40,0
"10922","(40,50]","(0,1e+03]","Female","Hispanic",40,0
"10923","(60,90]","(0,1e+03]","Female","White",40,0
"10924","(0,25]","(2e+03,4e+03]","Female","Hispanic",40,0
"10925","(50,60]","(4e+03,6e+03]","Male","Hispanic",40,0
"10926","(25,30]","(1e+03,2e+03]","Male","Hispanic",40,1
"10927","(40,50]","(0,1e+03]","Male","White",40,0
"10928","(60,90]","(6e+03,1e+04]","Female","Hispanic",40,0
"10929","(40,50]","(1e+04,3e+04]","Male","White",40,1
"10930","(50,60]","(0,1e+03]","Female","White",40,1
"10931","(0,25]","(2e+03,4e+03]","Female","White",40,0
"10932","(0,25]","(6e+03,1e+04]","Female","White",40,0
"10933","(60,90]","(2e+03,4e+03]","Male","White",40,0
"10934","(60,90]","(0,1e+03]","Male","White",40,0
"10935","(25,30]","(1e+03,2e+03]","Female","White",40,1
"10936","(60,90]","(0,1e+03]","Female","Black",40,0
"10937","(40,50]","(1e+04,3e+04]","Female","Hispanic",40,0
"10938","(60,90]","(4e+03,6e+03]","Male","Hispanic",40,0
"10939","(40,50]","(6e+03,1e+04]","Female","Black",40,0
"10940","(50,60]","(0,1e+03]","Female","Black",40,0
"10941","(30,40]","(1e+03,2e+03]","Male","Hispanic",40,0
"10942","(30,40]","(1e+03,2e+03]","Female","Black",40,0
"10943","(60,90]","(0,1e+03]","Female","Black",40,0
"10944","(0,25]","(0,1e+03]","Male","White",40,0
"10945","(25,30]","(0,1e+03]","Male","Black",40,0
"10946","(60,90]","(1e+03,2e+03]","Female","Black",40,0
"10947","(40,50]","(0,1e+03]","Female","White",40,0
"10948","(60,90]","(2e+03,4e+03]","Female","Hispanic",40,0
"10949","(50,60]","(1e+04,3e+04]","Female","White",40,1
"10950","(60,90]","(1e+03,2e+03]","Female","Black",40,0
"10951","(50,60]","(1e+03,2e+03]","Male","Hispanic",40,1
"10952","(30,40]","(0,1e+03]","Female","Black",40,0
"10953","(50,60]","(0,1e+03]","Male","White",40,1
"10954","(30,40]","(0,1e+03]","Male","White",40,0
"10955","(60,90]","(6e+03,1e+04]","Female","White",40,1
"10956","(50,60]","(1e+04,3e+04]","Female","White",40,1
"10957","(0,25]","(1e+04,3e+04]","Male","Hispanic",40,0
"10958","(40,50]","(0,1e+03]","Female","Black",40,0
"10959","(25,30]","(0,1e+03]","Female","White",40,1
"10960","(60,90]","(0,1e+03]","Female","White",40,0
"10961","(30,40]","(0,1e+03]","Male","White",40,0
"10962","(0,25]","(2e+03,4e+03]","Male","White",40,0
"10963","(0,25]","(2e+03,4e+03]","Female","Hispanic",40,0
